iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
133,"(17, 8)","(17, 9)",South,"[(17, 9), (16, 8)]","[(17, 8), (10, 11), (34, 2), (1, 12), (27, 5)]","[(10, 11), (1, 12), (34, 2), (27, 5), (16, 8)]",134,37,0,37
134,"(10, 11)","(10, 10)",North,"[(10, 12), (10, 10)]","[(10, 11), (1, 12), (34, 2), (27, 5), (16, 8)]","[(1, 12), (27, 5), (34, 2), (16, 8), (10, 12)]",135,37,0,37
135,"(1, 12)","(1, 13)",South,"[(1, 13), (1, 11)]","[(1, 12), (27, 5), (34, 2), (16, 8), (10, 12)]","[(34, 2), (27, 5), (10, 12), (16, 8), (1, 11)]",136,37,0,37
136,"(34, 2)","(34, 3)",South,"[(34, 3), (34, 1)]","[(34, 2), (27, 5), (10, 12), (16, 8), (1, 11)]","[(27, 5), (16, 8), (10, 12), (1, 11), (34, 1)]",137,38,0,38
137,"(27, 5)","(27, 6)",South,"[(27, 6), (27, 4)]","[(27, 5), (16, 8), (10, 12), (1, 11), (34, 1)]","[(16, 8), (1, 11), (10, 12), (34, 1), (27, 4)]",138,38,0,38
138,"(16, 8)","(17, 8)",West,"[(17, 8), (15, 8)]","[(16, 8), (1, 11), (10, 12), (34, 1), (27, 4)]","[(10, 12), (1, 11), (27, 4), (34, 1), (15, 8)]",139,38,0,38
139,"(10, 12)","(10, 11)",North,"[(10, 13), (10, 11)]","[(10, 12), (1, 11), (27, 4), (34, 1), (15, 8)]","[(1, 11), (34, 1), (27, 4), (15, 8), (10, 13)]",140,38,0,38
140,"(1, 11)","(1, 12)",South,"[(1, 12), (1, 10)]","[(1, 11), (34, 1), (27, 4), (15, 8), (10, 13)]","[(34, 1), (15, 8), (27, 4), (10, 13), (1, 10)]",141,38,0,38
141,"(34, 1)","(34, 2)",South,"[(34, 2), (33, 1)]","[(34, 1), (15, 8), (27, 4), (10, 13), (1, 10)]","[(27, 4), (15, 8), (1, 10), (10, 13), (33, 1)]",142,39,0,39
142,"(27, 4)","(27, 5)",South,"[(27, 5), (27, 3)]","[(27, 4), (15, 8), (1, 10), (10, 13), (33, 1)]","[(15, 8), (10, 13), (1, 10), (33, 1), (27, 3)]",143,39,0,39
143,"(15, 8)","(16, 8)",West,"[(16, 8), (14, 8)]","[(15, 8), (10, 13), (1, 10), (33, 1), (27, 3)]","[(10, 13), (33, 1), (1, 10), (27, 3), (14, 8)]",144,39,0,39
144,"(10, 13)","(10, 12)",North,"[(10, 14), (10, 12)]","[(10, 13), (33, 1), (1, 10), (27, 3), (14, 8)]","[(1, 10), (33, 1), (14, 8), (27, 3), (10, 14)]",145,39,0,39
145,"(1, 10)","(1, 11)",South,"[(1, 11), (1, 9)]","[(1, 10), (33, 1), (14, 8), (27, 3), (10, 14)]","[(33, 1), (27, 3), (14, 8), (10, 14), (1, 9)]",146,39,0,39
146,"(33, 1)","(34, 1)",West,"[(34, 1), (32, 1)]","[(33, 1), (27, 3), (14, 8), (10, 14), (1, 9)]","[(27, 3), (10, 14), (14, 8), (1, 9), (32, 1)]",147,40,0,40
147,"(27, 3)","(27, 4)",South,"[(27, 4), (27, 2)]","[(27, 3), (10, 14), (14, 8), (1, 9), (32, 1)]","[(14, 8), (10, 14), (32, 1), (1, 9), (27, 2)]",148,40,0,40
148,"(14, 8)","(15, 8)",West,"[(15, 8), (13, 8)]","[(14, 8), (10, 14), (32, 1), (1, 9), (27, 2)]","[(10, 14), (1, 9), (32, 1), (27, 2), (13, 8)]",149,40,0,40
149,"(10, 14)","(10, 13)",North,"[(10, 13), (9, 14)]","[(10, 14), (1, 9), (32, 1), (27, 2), (13, 8)]","[(1, 9), (27, 2), (32, 1), (13, 8), (9, 14)]",150,40,0,40
150,"(1, 9)","(1, 10)",South,"[(1, 10), (1, 8)]","[(1, 9), (27, 2), (32, 1), (13, 8), (9, 14)]","[(32, 1), (27, 2), (9, 14), (13, 8), (1, 8)]",151,40,0,40
151,"(32, 1)","(33, 1)",West,"[(33, 1), (31, 1)]","[(32, 1), (27, 2), (9, 14), (13, 8), (1, 8)]","[(27, 2), (13, 8), (9, 14), (1, 8), (31, 1)]",152,41,0,41
152,"(27, 2)","(27, 3)",South,"[(27, 3), (27, 1), (26, 2)]","[(27, 2), (13, 8), (9, 14), (1, 8), (31, 1)]","[(13, 8), (1, 8), (9, 14), (31, 1), (27, 1), (26, 2)]",153,41,0,41
153,"(13, 8)","(14, 8)",West,"[(14, 8), (12, 8)]","[(13, 8), (1, 8), (9, 14), (31, 1), (27, 1), (26, 2)]","[(9, 14), (1, 8), (26, 2), (31, 1), (27, 1), (12, 8)]",154,41,0,41
154,"(9, 14)","(10, 14)",West,"[(10, 14), (8, 14)]","[(9, 14), (1, 8), (26, 2), (31, 1), (27, 1), (12, 8)]","[(1, 8), (31, 1), (26, 2), (12, 8), (27, 1), (8, 14)]",155,41,0,41
155,"(1, 8)","(1, 9)",South,"[(1, 9), (1, 7)]","[(1, 8), (31, 1), (26, 2), (12, 8), (27, 1), (8, 14)]","[(31, 1), (27, 1), (26, 2), (12, 8), (8, 14), (1, 7)]",156,41,0,41
156,"(31, 1)","(32, 1)",West,"[(32, 1), (30, 1)]","[(31, 1), (27, 1), (26, 2), (12, 8), (8, 14), (1, 7)]","[(27, 1), (12, 8), (26, 2), (1, 7), (8, 14), (30, 1)]",157,42,0,42
157,"(27, 1)","(27, 2)",South,"[(27, 2), (28, 1)]","[(27, 1), (12, 8), (26, 2), (1, 7), (8, 14), (30, 1)]","[(26, 2), (12, 8), (30, 1), (1, 7), (8, 14), (28, 1)]",158,42,0,42
158,"(26, 2)","(27, 2)",West,"[(27, 2), (25, 2)]","[(26, 2), (12, 8), (30, 1), (1, 7), (8, 14), (28, 1)]","[(12, 8), (8, 14), (30, 1), (1, 7), (28, 1), (25, 2)]",159,42,0,42
159,"(12, 8)","(13, 8)",West,"[(13, 8), (11, 8)]","[(12, 8), (8, 14), (30, 1), (1, 7), (28, 1), (25, 2)]","[(8, 14), (1, 7), (30, 1), (25, 2), (28, 1), (11, 8)]",160,42,0,42
160,"(8, 14)","(9, 14)",West,"[(8, 13), (9, 14)]","[(8, 14), (1, 7), (30, 1), (25, 2), (28, 1), (11, 8)]","[(1, 7), (28, 1), (30, 1), (25, 2), (11, 8), (8, 13)]",161,42,0,42
161,"(1, 7)","(1, 8)",South,"[(1, 8), (2, 7)]","[(1, 7), (28, 1), (30, 1), (25, 2), (11, 8), (8, 13)]","[(30, 1), (28, 1), (8, 13), (25, 2), (11, 8), (2, 7)]",162,42,0,42
162,"(30, 1)","(31, 1)",West,"[(31, 1), (29, 1)]","[(30, 1), (28, 1), (8, 13), (25, 2), (11, 8), (2, 7)]","[(28, 1), (25, 2), (8, 13), (2, 7), (11, 8), (29, 1)]",163,43,0,43
163,"(28, 1)","(27, 1)",East,"[(29, 1), (27, 1)]","[(28, 1), (25, 2), (8, 13), (2, 7), (11, 8), (29, 1)]","[(25, 2), (11, 8), (8, 13), (2, 7), (29, 1), (29, 1)]",164,43,0,43
164,"(25, 2)","(26, 2)",West,"[(26, 2), (24, 2)]","[(25, 2), (11, 8), (8, 13), (2, 7), (29, 1), (29, 1)]","[(11, 8), (2, 7), (8, 13), (29, 1), (29, 1), (24, 2)]",165,43,0,43
165,"(11, 8)","(12, 8)",West,"[(11, 7), (12, 8)]","[(11, 8), (2, 7), (8, 13), (29, 1), (29, 1), (24, 2)]","[(8, 13), (2, 7), (24, 2), (29, 1), (29, 1), (11, 7)]",166,43,0,43
166,"(8, 13)","(8, 14)",South,"[(8, 14), (8, 12)]","[(8, 13), (2, 7), (24, 2), (29, 1), (29, 1), (11, 7)]","[(2, 7), (29, 1), (24, 2), (29, 1), (11, 7), (8, 12)]",167,43,0,43
167,"(2, 7)","(1, 7)",East,"[(3, 7), (1, 7)]","[(2, 7), (29, 1), (24, 2), (29, 1), (11, 7), (8, 12)]","[(29, 1), (29, 1), (24, 2), (8, 12), (11, 7), (3, 7)]",168,43,0,43
168,"(29, 1)","(30, 1)",West,"[(30, 1), (28, 1)]","[(29, 1), (29, 1), (24, 2), (8, 12), (11, 7), (3, 7)]","[(29, 1), (11, 7), (24, 2), (8, 12), (3, 7)]",169,44,0,44
169,"(24, 2)","(25, 2)",West,"[(25, 2), (23, 2)]","[(24, 2), (11, 7), (3, 7), (8, 12)]","[(11, 7), (8, 12), (3, 7), (23, 2)]",170,44,0,44
170,"(11, 7)","(11, 8)",South,"[(11, 8), (11, 6)]","[(11, 7), (8, 12), (3, 7), (23, 2)]","[(8, 12), (23, 2), (3, 7), (11, 6)]",171,44,0,44
171,"(8, 12)","(8, 13)",South,"[(8, 13), (8, 11)]","[(8, 12), (23, 2), (3, 7), (11, 6)]","[(3, 7), (23, 2), (11, 6), (8, 11)]",172,44,0,44
172,"(3, 7)","(2, 7)",East,"[(4, 7), (2, 7)]","[(3, 7), (23, 2), (11, 6), (8, 11)]","[(23, 2), (8, 11), (11, 6), (4, 7)]",173,44,0,44
173,"(23, 2)","(24, 2)",West,"[(24, 2), (22, 2)]","[(23, 2), (8, 11), (11, 6), (4, 7)]","[(11, 6), (8, 11), (4, 7), (22, 2)]",174,45,0,45
174,"(11, 6)","(11, 7)",South,"[(11, 7), (10, 6)]","[(11, 6), (8, 11), (4, 7), (22, 2)]","[(8, 11), (22, 2), (4, 7), (10, 6)]",175,45,0,45
175,"(8, 11)","(8, 12)",South,"[(8, 12), (8, 10)]","[(8, 11), (22, 2), (4, 7), (10, 6)]","[(4, 7), (22, 2), (10, 6), (8, 10)]",176,45,0,45
176,"(4, 7)","(3, 7)",East,"[(4, 8), (3, 7)]","[(4, 7), (22, 2), (10, 6), (8, 10)]","[(22, 2), (8, 10), (10, 6), (4, 8)]",177,45,0,45
177,"(22, 2)","(23, 2)",West,"[(23, 2), (21, 2)]","[(22, 2), (8, 10), (10, 6), (4, 8)]","[(10, 6), (8, 10), (4, 8), (21, 2)]",178,46,0,46
178,"(10, 6)","(11, 6)",West,"[(11, 6), (9, 6)]","[(10, 6), (8, 10), (4, 8), (21, 2)]","[(8, 10), (21, 2), (4, 8), (9, 6)]",179,46,0,46
179,"(8, 10)","(8, 11)",South,"[(8, 11), (8, 9)]","[(8, 10), (21, 2), (4, 8), (9, 6)]","[(4, 8), (21, 2), (9, 6), (8, 9)]",180,46,0,46
180,"(4, 8)","(4, 7)",North,"[(4, 9), (4, 7)]","[(4, 8), (21, 2), (9, 6), (8, 9)]","[(21, 2), (8, 9), (9, 6), (4, 9)]",181,46,0,46
181,"(21, 2)","(22, 2)",West,"[(22, 2), (20, 2)]","[(21, 2), (8, 9), (9, 6), (4, 9)]","[(9, 6), (8, 9), (4, 9), (20, 2)]",182,47,0,47
182,"(9, 6)","(10, 6)",West,"[(10, 6), (8, 6)]","[(9, 6), (8, 9), (4, 9), (20, 2)]","[(8, 9), (20, 2), (4, 9), (8, 6)]",183,47,0,47
183,"(8, 9)","(8, 10)",South,"[(8, 10), (8, 8)]","[(8, 9), (20, 2), (4, 9), (8, 6)]","[(4, 9), (20, 2), (8, 6), (8, 8)]",184,47,0,47
184,"(4, 9)","(4, 8)",North,"[(4, 10), (4, 8)]","[(4, 9), (20, 2), (8, 6), (8, 8)]","[(20, 2), (8, 8), (8, 6), (4, 10)]",185,47,0,47
185,"(20, 2)","(21, 2)",West,"[(21, 2), (19, 2)]","[(20, 2), (8, 8), (8, 6), (4, 10)]","[(8, 6), (8, 8), (4, 10), (19, 2)]",186,48,0,48
186,"(8, 6)","(9, 6)",West,"[(9, 6), (7, 6)]","[(8, 6), (8, 8), (4, 10), (19, 2)]","[(8, 8), (19, 2), (4, 10), (7, 6)]",187,48,0,48
187,"(8, 8)","(8, 9)",South,"[(8, 9), (7, 8)]","[(8, 8), (19, 2), (4, 10), (7, 6)]","[(4, 10), (19, 2), (7, 6), (7, 8)]",188,48,0,48
188,"(4, 10)","(4, 9)",North,"[(4, 11), (4, 9), (3, 10)]","[(4, 10), (19, 2), (7, 6), (7, 8)]","[(19, 2), (7, 8), (7, 6), (4, 11), (3, 10)]",189,48,0,48
189,"(19, 2)","(20, 2)",West,"[(20, 2), (18, 2)]","[(19, 2), (7, 8), (7, 6), (4, 11), (3, 10)]","[(7, 6), (7, 8), (3, 10), (4, 11), (18, 2)]",190,49,0,49
190,"(7, 6)","(8, 6)",West,"[(8, 6), (6, 6)]","[(7, 6), (7, 8), (3, 10), (4, 11), (18, 2)]","[(7, 8), (4, 11), (3, 10), (18, 2), (6, 6)]",191,49,0,49
191,"(7, 8)","(8, 8)",West,"[(8, 8), (6, 8)]","[(7, 8), (4, 11), (3, 10), (18, 2), (6, 6)]","[(4, 11), (18, 2), (3, 10), (6, 6), (6, 8)]",192,49,0,49
192,"(4, 11)","(4, 10)",North,"[(4, 12), (4, 10)]","[(4, 11), (18, 2), (3, 10), (6, 6), (6, 8)]","[(3, 10), (18, 2), (6, 8), (6, 6), (4, 12)]",193,49,0,49
193,"(3, 10)","(4, 10)",West,"[(4, 10)]","[(3, 10), (18, 2), (6, 8), (6, 6), (4, 12)]","[(18, 2), (6, 6), (6, 8), (4, 12)]",194,49,0,49
194,"(18, 2)","(19, 2)",West,"[(19, 2), (17, 2)]","[(18, 2), (6, 6), (6, 8), (4, 12)]","[(6, 6), (4, 12), (6, 8), (17, 2)]",195,50,0,50
195,"(6, 6)","(7, 6)",West,"[(6, 5), (7, 6)]","[(6, 6), (4, 12), (6, 8), (17, 2)]","[(6, 8), (4, 12), (17, 2), (6, 5)]",196,50,0,50
196,"(6, 8)","(7, 8)",West,"[(6, 9), (7, 8)]","[(6, 8), (4, 12), (17, 2), (6, 5)]","[(4, 12), (6, 5), (17, 2), (6, 9)]",197,50,0,50
197,"(4, 12)","(4, 11)",North,"[(4, 13), (4, 11)]","[(4, 12), (6, 5), (17, 2), (6, 9)]","[(17, 2), (6, 5), (6, 9), (4, 13)]",198,50,0,50
198,"(17, 2)","(18, 2)",West,"[(18, 2), (16, 2)]","[(17, 2), (6, 5), (6, 9), (4, 13)]","[(6, 5), (4, 13), (6, 9), (16, 2)]",199,51,0,51
199,"(6, 5)","(6, 6)",South,"[(6, 6), (5, 5)]","[(6, 5), (4, 13), (6, 9), (16, 2)]","[(6, 9), (4, 13), (16, 2), (5, 5)]",200,51,0,51
200,"(6, 9)","(6, 8)",North,"[(6, 10), (6, 8)]","[(6, 9), (4, 13), (16, 2), (5, 5)]","[(4, 13), (5, 5), (16, 2), (6, 10)]",201,51,0,51
201,"(4, 13)","(4, 12)",North,"[(4, 14), (4, 12)]","[(4, 13), (5, 5), (16, 2), (6, 10)]","[(16, 2), (5, 5), (6, 10), (4, 14)]",202,51,0,51
202,"(16, 2)","(17, 2)",West,"[(17, 2), (15, 2)]","[(16, 2), (5, 5), (6, 10), (4, 14)]","[(5, 5), (4, 14), (6, 10), (15, 2)]",203,52,0,52
203,"(5, 5)","(6, 5)",West,"[(6, 5), (4, 5)]","[(5, 5), (4, 14), (6, 10), (15, 2)]","[(6, 10), (4, 14), (15, 2), (4, 5)]",204,52,0,52
204,"(6, 10)","(6, 9)",North,"[(6, 11), (6, 9)]","[(6, 10), (4, 14), (15, 2), (4, 5)]","[(4, 14), (4, 5), (15, 2), (6, 11)]",205,52,0,52
205,"(4, 14)","(4, 13)",North,"[(4, 13), (5, 14)]","[(4, 14), (4, 5), (15, 2), (6, 11)]","[(15, 2), (4, 5), (6, 11), (5, 14)]",206,52,0,52
206,"(15, 2)","(16, 2)",West,"[(15, 3), (16, 2), (14, 2)]","[(15, 2), (4, 5), (6, 11), (5, 14)]","[(4, 5), (5, 14), (6, 11), (15, 3), (14, 2)]",207,53,0,53
207,"(4, 5)","(5, 5)",West,"[(5, 5), (3, 5)]","[(4, 5), (5, 14), (6, 11), (15, 3), (14, 2)]","[(6, 11), (5, 14), (14, 2), (15, 3), (3, 5)]",208,53,0,53
208,"(6, 11)","(6, 10)",North,"[(6, 12), (6, 10)]","[(6, 11), (5, 14), (14, 2), (15, 3), (3, 5)]","[(5, 14), (15, 3), (14, 2), (3, 5), (6, 12)]",209,53,0,53
209,"(5, 14)","(4, 14)",East,"[(6, 14), (4, 14)]","[(5, 14), (15, 3), (14, 2), (3, 5), (6, 12)]","[(15, 3), (3, 5), (14, 2), (6, 12), (6, 14)]",210,53,0,53
210,"(15, 3)","(15, 2)",North,"[(15, 4), (15, 2)]","[(15, 3), (3, 5), (14, 2), (6, 12), (6, 14)]","[(14, 2), (3, 5), (6, 14), (6, 12), (15, 4)]",211,54,0,54
211,"(14, 2)","(15, 2)",West,"[(15, 2), (13, 2)]","[(14, 2), (3, 5), (6, 14), (6, 12), (15, 4)]","[(3, 5), (6, 12), (6, 14), (15, 4), (13, 2)]",212,54,0,54
212,"(3, 5)","(4, 5)",West,"[(4, 5), (2, 5)]","[(3, 5), (6, 12), (6, 14), (15, 4), (13, 2)]","[(6, 12), (15, 4), (6, 14), (13, 2), (2, 5)]",213,54,0,54
213,"(6, 12)","(6, 11)",North,"[(6, 13), (6, 11)]","[(6, 12), (15, 4), (6, 14), (13, 2), (2, 5)]","[(6, 14), (15, 4), (2, 5), (13, 2), (6, 13)]",214,54,0,54
214,"(6, 14)","(5, 14)",East,"[(6, 13), (5, 14)]","[(6, 14), (15, 4), (2, 5), (13, 2), (6, 13)]","[(15, 4), (13, 2), (2, 5), (6, 13), (6, 13)]",215,54,0,54
215,"(15, 4)","(15, 3)",North,"[(15, 3), (16, 4)]","[(15, 4), (13, 2), (2, 5), (6, 13), (6, 13)]","[(13, 2), (6, 13), (2, 5), (6, 13), (16, 4)]",216,55,0,55
216,"(13, 2)","(14, 2)",West,"[(14, 2), (12, 2)]","[(13, 2), (6, 13), (2, 5), (6, 13), (16, 4)]","[(2, 5), (6, 13), (16, 4), (6, 13), (12, 2)]",217,55,0,55
217,"(2, 5)","(3, 5)",West,"[(3, 5), (1, 5)]","[(2, 5), (6, 13), (16, 4), (6, 13), (12, 2)]","[(6, 13), (6, 13), (16, 4), (12, 2), (1, 5)]",218,55,0,55
218,"(6, 13)","(6, 12)",North,"[(6, 14), (6, 12)]","[(6, 13), (6, 13), (16, 4), (12, 2), (1, 5)]","[(6, 13), (12, 2), (16, 4), (1, 5)]",219,55,0,55
219,"(16, 4)","(15, 4)",East,"[(17, 4), (15, 4)]","[(16, 4), (12, 2), (1, 5)]","[(12, 2), (1, 5), (17, 4)]",220,56,0,56
220,"(12, 2)","(13, 2)",West,"[(13, 2), (11, 2)]","[(12, 2), (1, 5), (17, 4)]","[(1, 5), (17, 4), (11, 2)]",221,56,0,56
221,"(1, 5)","(2, 5)",West,"[(1, 4), (2, 5)]","[(1, 5), (17, 4), (11, 2)]","[(17, 4), (11, 2), (1, 4)]",222,56,0,56
222,"(17, 4)","(16, 4)",East,"[(18, 4), (16, 4)]","[(17, 4), (11, 2), (1, 4)]","[(11, 2), (1, 4), (18, 4)]",223,57,0,57
223,"(11, 2)","(12, 2)",West,"[(12, 2), (10, 2)]","[(11, 2), (1, 4), (18, 4)]","[(1, 4), (18, 4), (10, 2)]",224,57,0,57
224,"(1, 4)","(1, 5)",South,"[(1, 5), (1, 3)]","[(1, 4), (18, 4), (10, 2)]","[(18, 4), (10, 2), (1, 3)]",225,57,0,57
225,"(18, 4)","(17, 4)",East,"[(19, 4), (17, 4)]","[(18, 4), (10, 2), (1, 3)]","[(10, 2), (1, 3), (19, 4)]",226,58,0,58
226,"(10, 2)","(11, 2)",West,"[(10, 1), (11, 2)]","[(10, 2), (1, 3), (19, 4)]","[(1, 3), (19, 4), (10, 1)]",227,58,0,58
227,"(1, 3)","(1, 4)",South,"[(1, 4), (2, 3)]","[(1, 3), (19, 4), (10, 1)]","[(19, 4), (10, 1), (2, 3)]",228,58,0,58
228,"(19, 4)","(18, 4)",East,"[(19, 5), (20, 4), (18, 4)]","[(19, 4), (10, 1), (2, 3)]","[(10, 1), (2, 3), (19, 5), (20, 4)]",229,59,0,59
229,"(10, 1)","(10, 2)",South,"[(10, 2), (9, 1)]","[(10, 1), (2, 3), (19, 5), (20, 4)]","[(2, 3), (20, 4), (19, 5), (9, 1)]",230,59,0,59
230,"(2, 3)","(1, 3)",East,"[(3, 3), (1, 3)]","[(2, 3), (20, 4), (19, 5), (9, 1)]","[(19, 5), (20, 4), (9, 1), (3, 3)]",231,59,0,59
231,"(19, 5)","(19, 4)",North,"[(19, 6), (19, 4)]","[(19, 5), (20, 4), (9, 1), (3, 3)]","[(20, 4), (3, 3), (9, 1), (19, 6)]",232,60,0,60
232,"(20, 4)","(19, 4)",East,"[(21, 4), (19, 4)]","[(20, 4), (3, 3), (9, 1), (19, 6)]","[(9, 1), (3, 3), (19, 6), (21, 4)]",233,60,0,60
233,"(9, 1)","(10, 1)",West,"[(10, 1), (8, 1)]","[(9, 1), (3, 3), (19, 6), (21, 4)]","[(3, 3), (21, 4), (19, 6), (8, 1)]",234,60,0,60
234,"(3, 3)","(2, 3)",East,"[(4, 3), (2, 3)]","[(3, 3), (21, 4), (19, 6), (8, 1)]","[(19, 6), (21, 4), (8, 1), (4, 3)]",235,60,0,60
235,"(19, 6)","(19, 5)",North,"[(19, 7), (19, 5), (18, 6)]","[(19, 6), (21, 4), (8, 1), (4, 3)]","[(21, 4), (4, 3), (8, 1), (19, 7), (18, 6)]",236,61,0,61
236,"(21, 4)","(20, 4)",East,"[(21, 5), (20, 4)]","[(21, 4), (4, 3), (8, 1), (19, 7), (18, 6)]","[(8, 1), (4, 3), (18, 6), (19, 7), (21, 5)]",237,61,0,61
237,"(8, 1)","(9, 1)",West,"[(9, 1), (7, 1)]","[(8, 1), (4, 3), (18, 6), (19, 7), (21, 5)]","[(4, 3), (19, 7), (18, 6), (21, 5), (7, 1)]",238,61,0,61
238,"(4, 3)","(3, 3)",East,"[(5, 3), (3, 3)]","[(4, 3), (19, 7), (18, 6), (21, 5), (7, 1)]","[(19, 7), (21, 5), (18, 6), (7, 1), (5, 3)]",239,61,0,61
239,"(19, 7)","(19, 6)",North,"[(19, 6), (20, 7)]","[(19, 7), (21, 5), (18, 6), (7, 1), (5, 3)]","[(18, 6), (21, 5), (5, 3), (7, 1), (20, 7)]",240,62,0,62
240,"(18, 6)","(19, 6)",West,"[(19, 6), (17, 6)]","[(18, 6), (21, 5), (5, 3), (7, 1), (20, 7)]","[(21, 5), (7, 1), (5, 3), (20, 7), (17, 6)]",241,62,0,62
241,"(21, 5)","(21, 4)",North,"[(21, 4), (22, 5)]","[(21, 5), (7, 1), (5, 3), (20, 7), (17, 6)]","[(7, 1), (20, 7), (5, 3), (17, 6), (22, 5)]",242,62,0,62
242,"(7, 1)","(8, 1)",West,"[(8, 1), (6, 1)]","[(7, 1), (20, 7), (5, 3), (17, 6), (22, 5)]","[(5, 3), (20, 7), (22, 5), (17, 6), (6, 1)]",243,62,0,62
243,"(5, 3)","(4, 3)",East,"[(6, 3), (4, 3)]","[(5, 3), (20, 7), (22, 5), (17, 6), (6, 1)]","[(20, 7), (17, 6), (22, 5), (6, 1), (6, 3)]",244,62,0,62
244,"(20, 7)","(19, 7)",East,"[(21, 7), (19, 7)]","[(20, 7), (17, 6), (22, 5), (6, 1), (6, 3)]","[(17, 6), (6, 1), (22, 5), (6, 3), (21, 7)]",245,63,0,63
245,"(17, 6)","(18, 6)",West,"[(18, 6), (16, 6)]","[(17, 6), (6, 1), (22, 5), (6, 3), (21, 7)]","[(22, 5), (6, 1), (21, 7), (6, 3), (16, 6)]",246,63,0,63
246,"(22, 5)","(21, 5)",East,"[(23, 5), (21, 5)]","[(22, 5), (6, 1), (21, 7), (6, 3), (16, 6)]","[(6, 1), (6, 3), (21, 7), (16, 6), (23, 5)]",247,63,0,63
247,"(6, 1)","(7, 1)",West,"[(7, 1), (5, 1)]","[(6, 1), (6, 3), (21, 7), (16, 6), (23, 5)]","[(6, 3), (16, 6), (21, 7), (23, 5), (5, 1)]",248,63,0,63
248,"(6, 3)","(5, 3)",East,"[(7, 3), (5, 3)]","[(6, 3), (16, 6), (21, 7), (23, 5), (5, 1)]","[(21, 7), (16, 6), (5, 1), (23, 5), (7, 3)]",249,63,0,63
249,"(21, 7)","(20, 7)",East,"[(22, 7), (20, 7)]","[(21, 7), (16, 6), (5, 1), (23, 5), (7, 3)]","[(16, 6), (23, 5), (5, 1), (7, 3), (22, 7)]",250,64,0,64
250,"(16, 6)","(17, 6)",West,"[(17, 6), (15, 6)]","[(16, 6), (23, 5), (5, 1), (7, 3), (22, 7)]","[(23, 5), (7, 3), (5, 1), (22, 7), (15, 6)]",251,64,0,64
251,"(23, 5)","(22, 5)",East,"[(24, 5), (22, 5)]","[(23, 5), (7, 3), (5, 1), (22, 7), (15, 6)]","[(5, 1), (7, 3), (15, 6), (22, 7), (24, 5)]",252,64,0,64
252,"(5, 1)","(6, 1)",West,"[(6, 1), (4, 1)]","[(5, 1), (7, 3), (15, 6), (22, 7), (24, 5)]","[(7, 3), (22, 7), (15, 6), (24, 5), (4, 1)]",253,64,0,64
253,"(7, 3)","(6, 3)",East,"[(8, 3), (6, 3)]","[(7, 3), (22, 7), (15, 6), (24, 5), (4, 1)]","[(22, 7), (24, 5), (15, 6), (4, 1), (8, 3)]",254,64,0,64
254,"(22, 7)","(21, 7)",East,"[(23, 7), (21, 7)]","[(22, 7), (24, 5), (15, 6), (4, 1), (8, 3)]","[(15, 6), (24, 5), (8, 3), (4, 1), (23, 7)]",255,65,0,65
255,"(15, 6)","(16, 6)",West,"[(16, 6), (14, 6)]","[(15, 6), (24, 5), (8, 3), (4, 1), (23, 7)]","[(24, 5), (4, 1), (8, 3), (23, 7), (14, 6)]",256,65,0,65
256,"(24, 5)","(23, 5)",East,"[(24, 6), (23, 5)]","[(24, 5), (4, 1), (8, 3), (23, 7), (14, 6)]","[(4, 1), (23, 7), (8, 3), (14, 6), (24, 6)]",257,65,0,65
257,"(4, 1)","(5, 1)",West,"[(5, 1), (3, 1)]","[(4, 1), (23, 7), (8, 3), (14, 6), (24, 6)]","[(8, 3), (23, 7), (24, 6), (14, 6), (3, 1)]",258,65,0,65
258,"(8, 3)","(7, 3)",East,"[(8, 4), (7, 3)]","[(8, 3), (23, 7), (24, 6), (14, 6), (3, 1)]","[(23, 7), (14, 6), (24, 6), (3, 1), (8, 4)]",259,65,0,65
259,"(23, 7)","(22, 7)",East,"[(24, 7), (22, 7)]","[(23, 7), (14, 6), (24, 6), (3, 1), (8, 4)]","[(14, 6), (3, 1), (24, 6), (8, 4), (24, 7)]",260,66,0,66
260,"(14, 6)","(15, 6)",West,"[(15, 6), (13, 6)]","[(14, 6), (3, 1), (24, 6), (8, 4), (24, 7)]","[(24, 6), (3, 1), (24, 7), (8, 4), (13, 6)]",261,66,0,66
261,"(24, 6)","(24, 5)",North,"[(24, 7), (24, 5)]","[(24, 6), (3, 1), (24, 7), (8, 4), (13, 6)]","[(3, 1), (8, 4), (24, 7), (13, 6), (24, 7)]",262,66,0,66
262,"(3, 1)","(4, 1)",West,"[(4, 1), (2, 1)]","[(3, 1), (8, 4), (24, 7), (13, 6), (24, 7)]","[(8, 4), (13, 6), (24, 7), (24, 7), (2, 1)]",263,66,0,66
263,"(8, 4)","(8, 3)",North,"[(8, 3), (9, 4)]","[(8, 4), (13, 6), (24, 7), (24, 7), (2, 1)]","[(24, 7), (13, 6), (2, 1), (24, 7), (9, 4)]",264,66,0,66
264,"(24, 7)","(23, 7)",East,"[(24, 6), (23, 7)]","[(24, 7), (13, 6), (2, 1), (24, 7), (9, 4)]","[(13, 6), (24, 7), (2, 1), (9, 4)]",265,67,0,67
